class	slot	rank
MigsViHumanVaginal	assembly_software	
MigsViHumanVaginal	associated_resource	
MigsViHumanVaginal	biotic_relationship	
MigsViHumanVaginal	birth_control	
MigsViHumanVaginal	chem_administration	
MigsViHumanVaginal	collection_date	
MigsViHumanVaginal	compl_score	
MigsViHumanVaginal	compl_software	
MigsViHumanVaginal	depth	
MigsViHumanVaginal	douche	
MigsViHumanVaginal	elev	
MigsViHumanVaginal	encoded_traits	
MigsViHumanVaginal	env_broad_scale	
MigsViHumanVaginal	env_local_scale	
MigsViHumanVaginal	env_medium	
MigsViHumanVaginal	estimated_size	
MigsViHumanVaginal	ethnicity	
MigsViHumanVaginal	experimental_factor	
MigsViHumanVaginal	feat_pred	
MigsViHumanVaginal	geo_loc_name	
MigsViHumanVaginal	gynecologic_disord	
MigsViHumanVaginal	host_age	
MigsViHumanVaginal	host_body_mass_index	
MigsViHumanVaginal	host_body_product	
MigsViHumanVaginal	host_body_site	
MigsViHumanVaginal	host_body_temp	
MigsViHumanVaginal	host_diet	
MigsViHumanVaginal	host_disease_stat	
MigsViHumanVaginal	host_fam_rel	
MigsViHumanVaginal	host_genotype	
MigsViHumanVaginal	host_height	
MigsViHumanVaginal	host_last_meal	
MigsViHumanVaginal	host_occupation	
MigsViHumanVaginal	host_phenotype	
MigsViHumanVaginal	host_pulse	
MigsViHumanVaginal	host_sex	
MigsViHumanVaginal	host_spec_range	
MigsViHumanVaginal	host_subject_id	
MigsViHumanVaginal	host_symbiont	
MigsViHumanVaginal	host_tot_mass	
MigsViHumanVaginal	hrt	
MigsViHumanVaginal	hysterectomy	
MigsViHumanVaginal	ihmc_medication_code	
MigsViHumanVaginal	isol_growth_condt	
MigsViHumanVaginal	lat_lon	
MigsViHumanVaginal	lib_layout	
MigsViHumanVaginal	lib_reads_seqd	
MigsViHumanVaginal	lib_screen	
MigsViHumanVaginal	lib_size	
MigsViHumanVaginal	lib_vector	
MigsViHumanVaginal	medic_hist_perform	
MigsViHumanVaginal	menarche	
MigsViHumanVaginal	menopause	
MigsViHumanVaginal	misc_param	
MigsViHumanVaginal	neg_cont_type	
MigsViHumanVaginal	nucl_acid_amp	
MigsViHumanVaginal	nucl_acid_ext	
MigsViHumanVaginal	num_replicons	
MigsViHumanVaginal	number_contig	
MigsViHumanVaginal	organism_count	
MigsViHumanVaginal	oxy_stat_samp	
MigsViHumanVaginal	pathogenicity	
MigsViHumanVaginal	perturbation	
MigsViHumanVaginal	pos_cont_type	
MigsViHumanVaginal	pregnancy	
MigsViHumanVaginal	project_name	
MigsViHumanVaginal	propagation	
MigsViHumanVaginal	ref_biomaterial	
MigsViHumanVaginal	ref_db	
MigsViHumanVaginal	salinity	
MigsViHumanVaginal	samp_collect_device	
MigsViHumanVaginal	samp_collect_method	
MigsViHumanVaginal	samp_mat_process	
MigsViHumanVaginal	samp_name	
MigsViHumanVaginal	samp_size	
MigsViHumanVaginal	samp_store_dur	
MigsViHumanVaginal	samp_store_loc	
MigsViHumanVaginal	samp_store_temp	
MigsViHumanVaginal	samp_taxon_id	
MigsViHumanVaginal	samp_vol_we_dna_ext	
MigsViHumanVaginal	seq_meth	
MigsViHumanVaginal	sexual_act	
MigsViHumanVaginal	sim_search_meth	
MigsViHumanVaginal	sop	
MigsViHumanVaginal	source_mat_id	
MigsViHumanVaginal	specific_host	
MigsViHumanVaginal	subspecf_gen_lin	
MigsViHumanVaginal	tax_class	
MigsViHumanVaginal	tax_ident	
MigsViHumanVaginal	temp	
MigsViHumanVaginal	urogenit_disord	
MigsViHumanVaginal	virus_enrich_appr	
MigsViHydrocarbonResourcesCores	adapters	
MigsViHydrocarbonResourcesCores	additional_info	
MigsViHydrocarbonResourcesCores	alkalinity	
MigsViHydrocarbonResourcesCores	alkalinity_method	
MigsViHydrocarbonResourcesCores	alt	
MigsViHydrocarbonResourcesCores	ammonium	
MigsViHydrocarbonResourcesCores	annot	
MigsViHydrocarbonResourcesCores	api	
MigsViHydrocarbonResourcesCores	aromatics_pc	
MigsViHydrocarbonResourcesCores	asphaltenes_pc	
MigsViHydrocarbonResourcesCores	assembly_name	
MigsViHydrocarbonResourcesCores	assembly_qual	
MigsViHydrocarbonResourcesCores	assembly_software	
MigsViHydrocarbonResourcesCores	associated_resource	
MigsViHydrocarbonResourcesCores	basin	
MigsViHydrocarbonResourcesCores	benzene	
MigsViHydrocarbonResourcesCores	biotic_relationship	
MigsViHydrocarbonResourcesCores	calcium	
MigsViHydrocarbonResourcesCores	chloride	
MigsViHydrocarbonResourcesCores	collection_date	
MigsViHydrocarbonResourcesCores	compl_score	
MigsViHydrocarbonResourcesCores	compl_software	
MigsViHydrocarbonResourcesCores	density	
MigsViHydrocarbonResourcesCores	depos_env	
MigsViHydrocarbonResourcesCores	depth	
MigsViHydrocarbonResourcesCores	diss_carb_dioxide	
MigsViHydrocarbonResourcesCores	diss_inorg_carb	
MigsViHydrocarbonResourcesCores	diss_inorg_phosp	
MigsViHydrocarbonResourcesCores	diss_iron	
MigsViHydrocarbonResourcesCores	diss_org_carb	
MigsViHydrocarbonResourcesCores	diss_oxygen_fluid	
MigsViHydrocarbonResourcesCores	elev	
MigsViHydrocarbonResourcesCores	encoded_traits	
MigsViHydrocarbonResourcesCores	env_broad_scale	
MigsViHydrocarbonResourcesCores	env_local_scale	
MigsViHydrocarbonResourcesCores	env_medium	
MigsViHydrocarbonResourcesCores	estimated_size	
MigsViHydrocarbonResourcesCores	ethylbenzene	
MigsViHydrocarbonResourcesCores	experimental_factor	
MigsViHydrocarbonResourcesCores	feat_pred	
MigsViHydrocarbonResourcesCores	field	
MigsViHydrocarbonResourcesCores	geo_loc_name	
MigsViHydrocarbonResourcesCores	hc_produced	
MigsViHydrocarbonResourcesCores	hcr	
MigsViHydrocarbonResourcesCores	hcr_fw_salinity	
MigsViHydrocarbonResourcesCores	hcr_geol_age	
MigsViHydrocarbonResourcesCores	hcr_pressure	
MigsViHydrocarbonResourcesCores	hcr_temp	
MigsViHydrocarbonResourcesCores	host_disease_stat	
MigsViHydrocarbonResourcesCores	host_spec_range	
MigsViHydrocarbonResourcesCores	isol_growth_condt	
MigsViHydrocarbonResourcesCores	lat_lon	
MigsViHydrocarbonResourcesCores	lib_layout	
MigsViHydrocarbonResourcesCores	lib_reads_seqd	
MigsViHydrocarbonResourcesCores	lib_screen	
MigsViHydrocarbonResourcesCores	lib_size	
MigsViHydrocarbonResourcesCores	lib_vector	
MigsViHydrocarbonResourcesCores	lithology	
MigsViHydrocarbonResourcesCores	magnesium	
MigsViHydrocarbonResourcesCores	misc_param	
MigsViHydrocarbonResourcesCores	neg_cont_type	
MigsViHydrocarbonResourcesCores	nitrate	
MigsViHydrocarbonResourcesCores	nitrite	
MigsViHydrocarbonResourcesCores	nucl_acid_amp	
MigsViHydrocarbonResourcesCores	nucl_acid_ext	
MigsViHydrocarbonResourcesCores	num_replicons	
MigsViHydrocarbonResourcesCores	number_contig	
MigsViHydrocarbonResourcesCores	org_count_qpcr_info	
MigsViHydrocarbonResourcesCores	organism_count	
MigsViHydrocarbonResourcesCores	owc_tvdss	
MigsViHydrocarbonResourcesCores	oxy_stat_samp	
MigsViHydrocarbonResourcesCores	pathogenicity	
MigsViHydrocarbonResourcesCores	permeability	
MigsViHydrocarbonResourcesCores	ph	
MigsViHydrocarbonResourcesCores	porosity	
MigsViHydrocarbonResourcesCores	pos_cont_type	
MigsViHydrocarbonResourcesCores	potassium	
MigsViHydrocarbonResourcesCores	pour_point	
MigsViHydrocarbonResourcesCores	pressure	
MigsViHydrocarbonResourcesCores	project_name	
MigsViHydrocarbonResourcesCores	propagation	
MigsViHydrocarbonResourcesCores	ref_biomaterial	
MigsViHydrocarbonResourcesCores	ref_db	
MigsViHydrocarbonResourcesCores	reservoir	
MigsViHydrocarbonResourcesCores	resins_pc	
MigsViHydrocarbonResourcesCores	salinity	
MigsViHydrocarbonResourcesCores	samp_collect_device	
MigsViHydrocarbonResourcesCores	samp_collect_method	
MigsViHydrocarbonResourcesCores	samp_mat_process	
MigsViHydrocarbonResourcesCores	samp_md	
MigsViHydrocarbonResourcesCores	samp_name	
MigsViHydrocarbonResourcesCores	samp_size	
MigsViHydrocarbonResourcesCores	samp_store_dur	
MigsViHydrocarbonResourcesCores	samp_store_loc	
MigsViHydrocarbonResourcesCores	samp_store_temp	
MigsViHydrocarbonResourcesCores	samp_subtype	
MigsViHydrocarbonResourcesCores	samp_taxon_id	
MigsViHydrocarbonResourcesCores	samp_transport_cond	
MigsViHydrocarbonResourcesCores	samp_tvdss	
MigsViHydrocarbonResourcesCores	samp_type	
MigsViHydrocarbonResourcesCores	samp_vol_we_dna_ext	
MigsViHydrocarbonResourcesCores	samp_well_name	
MigsViHydrocarbonResourcesCores	saturates_pc	
MigsViHydrocarbonResourcesCores	seq_meth	
MigsViHydrocarbonResourcesCores	sim_search_meth	
MigsViHydrocarbonResourcesCores	sodium	
MigsViHydrocarbonResourcesCores	sop	
MigsViHydrocarbonResourcesCores	source_mat_id	
MigsViHydrocarbonResourcesCores	specific_host	
MigsViHydrocarbonResourcesCores	sr_dep_env	
MigsViHydrocarbonResourcesCores	sr_geol_age	
MigsViHydrocarbonResourcesCores	sr_kerog_type	
MigsViHydrocarbonResourcesCores	sr_lithology	
MigsViHydrocarbonResourcesCores	subspecf_gen_lin	
MigsViHydrocarbonResourcesCores	sulfate	
MigsViHydrocarbonResourcesCores	sulfate_fw	
MigsViHydrocarbonResourcesCores	sulfide	
MigsViHydrocarbonResourcesCores	suspend_solids	
MigsViHydrocarbonResourcesCores	tan	
MigsViHydrocarbonResourcesCores	tax_class	
MigsViHydrocarbonResourcesCores	tax_ident	
MigsViHydrocarbonResourcesCores	temp	
MigsViHydrocarbonResourcesCores	toluene	
MigsViHydrocarbonResourcesCores	tot_iron	
MigsViHydrocarbonResourcesCores	tot_nitro	
MigsViHydrocarbonResourcesCores	tot_phosp	
MigsViHydrocarbonResourcesCores	tot_sulfur	
MigsViHydrocarbonResourcesCores	tvdss_of_hcr_press	
MigsViHydrocarbonResourcesCores	tvdss_of_hcr_temp	
MigsViHydrocarbonResourcesCores	vfa	
MigsViHydrocarbonResourcesCores	vfa_fw	
MigsViHydrocarbonResourcesCores	virus_enrich_appr	
MigsViHydrocarbonResourcesCores	viscosity	
MigsViHydrocarbonResourcesCores	win	
MigsViHydrocarbonResourcesCores	xylene	
MigsViHydrocarbonResourcesFluidsSwabs	adapters	
MigsViHydrocarbonResourcesFluidsSwabs	add_recov_method	
MigsViHydrocarbonResourcesFluidsSwabs	additional_info	
MigsViHydrocarbonResourcesFluidsSwabs	alkalinity	
MigsViHydrocarbonResourcesFluidsSwabs	alkalinity_method	
MigsViHydrocarbonResourcesFluidsSwabs	alt	
MigsViHydrocarbonResourcesFluidsSwabs	ammonium	
MigsViHydrocarbonResourcesFluidsSwabs	annot	
MigsViHydrocarbonResourcesFluidsSwabs	api	
MigsViHydrocarbonResourcesFluidsSwabs	aromatics_pc	
MigsViHydrocarbonResourcesFluidsSwabs	asphaltenes_pc	
MigsViHydrocarbonResourcesFluidsSwabs	assembly_name	
MigsViHydrocarbonResourcesFluidsSwabs	assembly_qual	
MigsViHydrocarbonResourcesFluidsSwabs	assembly_software	
MigsViHydrocarbonResourcesFluidsSwabs	associated_resource	
MigsViHydrocarbonResourcesFluidsSwabs	basin	
MigsViHydrocarbonResourcesFluidsSwabs	benzene	
MigsViHydrocarbonResourcesFluidsSwabs	biocide	
MigsViHydrocarbonResourcesFluidsSwabs	biocide_admin_method	
MigsViHydrocarbonResourcesFluidsSwabs	biotic_relationship	
MigsViHydrocarbonResourcesFluidsSwabs	calcium	
MigsViHydrocarbonResourcesFluidsSwabs	chem_treat_method	
MigsViHydrocarbonResourcesFluidsSwabs	chem_treatment	
MigsViHydrocarbonResourcesFluidsSwabs	chloride	
MigsViHydrocarbonResourcesFluidsSwabs	collection_date	
MigsViHydrocarbonResourcesFluidsSwabs	compl_score	
MigsViHydrocarbonResourcesFluidsSwabs	compl_software	
MigsViHydrocarbonResourcesFluidsSwabs	density	
MigsViHydrocarbonResourcesFluidsSwabs	depos_env	
MigsViHydrocarbonResourcesFluidsSwabs	depth	
MigsViHydrocarbonResourcesFluidsSwabs	diss_carb_dioxide	
MigsViHydrocarbonResourcesFluidsSwabs	diss_inorg_carb	
MigsViHydrocarbonResourcesFluidsSwabs	diss_inorg_phosp	
MigsViHydrocarbonResourcesFluidsSwabs	diss_iron	
MigsViHydrocarbonResourcesFluidsSwabs	diss_org_carb	
MigsViHydrocarbonResourcesFluidsSwabs	diss_oxygen_fluid	
MigsViHydrocarbonResourcesFluidsSwabs	elev	
MigsViHydrocarbonResourcesFluidsSwabs	encoded_traits	
MigsViHydrocarbonResourcesFluidsSwabs	env_broad_scale	
MigsViHydrocarbonResourcesFluidsSwabs	env_local_scale	
MigsViHydrocarbonResourcesFluidsSwabs	env_medium	
MigsViHydrocarbonResourcesFluidsSwabs	estimated_size	
MigsViHydrocarbonResourcesFluidsSwabs	ethylbenzene	
MigsViHydrocarbonResourcesFluidsSwabs	experimental_factor	
MigsViHydrocarbonResourcesFluidsSwabs	feat_pred	
MigsViHydrocarbonResourcesFluidsSwabs	field	
MigsViHydrocarbonResourcesFluidsSwabs	geo_loc_name	
MigsViHydrocarbonResourcesFluidsSwabs	hc_produced	
MigsViHydrocarbonResourcesFluidsSwabs	hcr	
MigsViHydrocarbonResourcesFluidsSwabs	hcr_fw_salinity	
MigsViHydrocarbonResourcesFluidsSwabs	hcr_geol_age	
MigsViHydrocarbonResourcesFluidsSwabs	hcr_pressure	
MigsViHydrocarbonResourcesFluidsSwabs	hcr_temp	
MigsViHydrocarbonResourcesFluidsSwabs	host_disease_stat	
MigsViHydrocarbonResourcesFluidsSwabs	host_spec_range	
MigsViHydrocarbonResourcesFluidsSwabs	isol_growth_condt	
MigsViHydrocarbonResourcesFluidsSwabs	iw_bt_date_well	
MigsViHydrocarbonResourcesFluidsSwabs	iwf	
MigsViHydrocarbonResourcesFluidsSwabs	lat_lon	
MigsViHydrocarbonResourcesFluidsSwabs	lib_layout	
MigsViHydrocarbonResourcesFluidsSwabs	lib_reads_seqd	
MigsViHydrocarbonResourcesFluidsSwabs	lib_screen	
MigsViHydrocarbonResourcesFluidsSwabs	lib_size	
MigsViHydrocarbonResourcesFluidsSwabs	lib_vector	
MigsViHydrocarbonResourcesFluidsSwabs	lithology	
MigsViHydrocarbonResourcesFluidsSwabs	magnesium	
MigsViHydrocarbonResourcesFluidsSwabs	misc_param	
MigsViHydrocarbonResourcesFluidsSwabs	neg_cont_type	
MigsViHydrocarbonResourcesFluidsSwabs	nitrate	
MigsViHydrocarbonResourcesFluidsSwabs	nitrite	
MigsViHydrocarbonResourcesFluidsSwabs	nucl_acid_amp	
MigsViHydrocarbonResourcesFluidsSwabs	nucl_acid_ext	
MigsViHydrocarbonResourcesFluidsSwabs	num_replicons	
MigsViHydrocarbonResourcesFluidsSwabs	number_contig	
MigsViHydrocarbonResourcesFluidsSwabs	org_count_qpcr_info	
MigsViHydrocarbonResourcesFluidsSwabs	organism_count	
MigsViHydrocarbonResourcesFluidsSwabs	oxy_stat_samp	
MigsViHydrocarbonResourcesFluidsSwabs	pathogenicity	
MigsViHydrocarbonResourcesFluidsSwabs	ph	
MigsViHydrocarbonResourcesFluidsSwabs	pos_cont_type	
MigsViHydrocarbonResourcesFluidsSwabs	potassium	
MigsViHydrocarbonResourcesFluidsSwabs	pour_point	
MigsViHydrocarbonResourcesFluidsSwabs	pressure	
MigsViHydrocarbonResourcesFluidsSwabs	prod_rate	
MigsViHydrocarbonResourcesFluidsSwabs	prod_start_date	
MigsViHydrocarbonResourcesFluidsSwabs	project_name	
MigsViHydrocarbonResourcesFluidsSwabs	propagation	
MigsViHydrocarbonResourcesFluidsSwabs	ref_biomaterial	
MigsViHydrocarbonResourcesFluidsSwabs	ref_db	
MigsViHydrocarbonResourcesFluidsSwabs	reservoir	
MigsViHydrocarbonResourcesFluidsSwabs	resins_pc	
MigsViHydrocarbonResourcesFluidsSwabs	salinity	
MigsViHydrocarbonResourcesFluidsSwabs	samp_collect_device	
MigsViHydrocarbonResourcesFluidsSwabs	samp_collect_method	
MigsViHydrocarbonResourcesFluidsSwabs	samp_collect_point	
MigsViHydrocarbonResourcesFluidsSwabs	samp_loc_corr_rate	
MigsViHydrocarbonResourcesFluidsSwabs	samp_mat_process	
MigsViHydrocarbonResourcesFluidsSwabs	samp_name	
MigsViHydrocarbonResourcesFluidsSwabs	samp_preserv	
MigsViHydrocarbonResourcesFluidsSwabs	samp_size	
MigsViHydrocarbonResourcesFluidsSwabs	samp_store_dur	
MigsViHydrocarbonResourcesFluidsSwabs	samp_store_loc	
MigsViHydrocarbonResourcesFluidsSwabs	samp_store_temp	
MigsViHydrocarbonResourcesFluidsSwabs	samp_subtype	
MigsViHydrocarbonResourcesFluidsSwabs	samp_taxon_id	
MigsViHydrocarbonResourcesFluidsSwabs	samp_transport_cond	
MigsViHydrocarbonResourcesFluidsSwabs	samp_type	
MigsViHydrocarbonResourcesFluidsSwabs	samp_vol_we_dna_ext	
MigsViHydrocarbonResourcesFluidsSwabs	samp_well_name	
MigsViHydrocarbonResourcesFluidsSwabs	saturates_pc	
MigsViHydrocarbonResourcesFluidsSwabs	seq_meth	
MigsViHydrocarbonResourcesFluidsSwabs	sim_search_meth	
MigsViHydrocarbonResourcesFluidsSwabs	sodium	
MigsViHydrocarbonResourcesFluidsSwabs	sop	
MigsViHydrocarbonResourcesFluidsSwabs	source_mat_id	
MigsViHydrocarbonResourcesFluidsSwabs	specific_host	
MigsViHydrocarbonResourcesFluidsSwabs	subspecf_gen_lin	
MigsViHydrocarbonResourcesFluidsSwabs	sulfate	
MigsViHydrocarbonResourcesFluidsSwabs	sulfate_fw	
MigsViHydrocarbonResourcesFluidsSwabs	sulfide	
MigsViHydrocarbonResourcesFluidsSwabs	suspend_solids	
MigsViHydrocarbonResourcesFluidsSwabs	tan	
MigsViHydrocarbonResourcesFluidsSwabs	tax_class	
MigsViHydrocarbonResourcesFluidsSwabs	tax_ident	
MigsViHydrocarbonResourcesFluidsSwabs	temp	
MigsViHydrocarbonResourcesFluidsSwabs	toluene	
MigsViHydrocarbonResourcesFluidsSwabs	tot_iron	
MigsViHydrocarbonResourcesFluidsSwabs	tot_nitro	
MigsViHydrocarbonResourcesFluidsSwabs	tot_phosp	
MigsViHydrocarbonResourcesFluidsSwabs	tot_sulfur	
MigsViHydrocarbonResourcesFluidsSwabs	tvdss_of_hcr_press	
MigsViHydrocarbonResourcesFluidsSwabs	tvdss_of_hcr_temp	
MigsViHydrocarbonResourcesFluidsSwabs	vfa	
MigsViHydrocarbonResourcesFluidsSwabs	vfa_fw	
MigsViHydrocarbonResourcesFluidsSwabs	virus_enrich_appr	
MigsViHydrocarbonResourcesFluidsSwabs	viscosity	
MigsViHydrocarbonResourcesFluidsSwabs	water_cut	
MigsViHydrocarbonResourcesFluidsSwabs	water_prod_rate	
MigsViHydrocarbonResourcesFluidsSwabs	win	
MigsViHydrocarbonResourcesFluidsSwabs	xylene	
MigsViMicrobialMatBiofilm	adapters	
MigsViMicrobialMatBiofilm	alkalinity	
MigsViMicrobialMatBiofilm	alkyl_diethers	
MigsViMicrobialMatBiofilm	alt	
MigsViMicrobialMatBiofilm	aminopept_act	
MigsViMicrobialMatBiofilm	ammonium	
MigsViMicrobialMatBiofilm	annot	
MigsViMicrobialMatBiofilm	assembly_name	
MigsViMicrobialMatBiofilm	assembly_qual	
MigsViMicrobialMatBiofilm	assembly_software	
MigsViMicrobialMatBiofilm	associated_resource	
MigsViMicrobialMatBiofilm	bacteria_carb_prod	
MigsViMicrobialMatBiofilm	biomass	
MigsViMicrobialMatBiofilm	biotic_relationship	
MigsViMicrobialMatBiofilm	bishomohopanol	
MigsViMicrobialMatBiofilm	bromide	
MigsViMicrobialMatBiofilm	calcium	
MigsViMicrobialMatBiofilm	carb_nitro_ratio	
MigsViMicrobialMatBiofilm	chem_administration	
MigsViMicrobialMatBiofilm	chloride	
MigsViMicrobialMatBiofilm	chlorophyll	
MigsViMicrobialMatBiofilm	collection_date	
MigsViMicrobialMatBiofilm	compl_score	
MigsViMicrobialMatBiofilm	compl_software	
MigsViMicrobialMatBiofilm	depth	
MigsViMicrobialMatBiofilm	diether_lipids	
MigsViMicrobialMatBiofilm	diss_carb_dioxide	
MigsViMicrobialMatBiofilm	diss_hydrogen	
MigsViMicrobialMatBiofilm	diss_inorg_carb	
MigsViMicrobialMatBiofilm	diss_org_carb	
MigsViMicrobialMatBiofilm	diss_org_nitro	
MigsViMicrobialMatBiofilm	diss_oxygen	
MigsViMicrobialMatBiofilm	elev	
MigsViMicrobialMatBiofilm	encoded_traits	
MigsViMicrobialMatBiofilm	env_broad_scale	
MigsViMicrobialMatBiofilm	env_local_scale	
MigsViMicrobialMatBiofilm	env_medium	
MigsViMicrobialMatBiofilm	estimated_size	
MigsViMicrobialMatBiofilm	experimental_factor	
MigsViMicrobialMatBiofilm	feat_pred	
MigsViMicrobialMatBiofilm	geo_loc_name	
MigsViMicrobialMatBiofilm	glucosidase_act	
MigsViMicrobialMatBiofilm	host_disease_stat	
MigsViMicrobialMatBiofilm	host_spec_range	
MigsViMicrobialMatBiofilm	isol_growth_condt	
MigsViMicrobialMatBiofilm	lat_lon	
MigsViMicrobialMatBiofilm	lib_layout	
MigsViMicrobialMatBiofilm	lib_reads_seqd	
MigsViMicrobialMatBiofilm	lib_screen	
MigsViMicrobialMatBiofilm	lib_size	
MigsViMicrobialMatBiofilm	lib_vector	
MigsViMicrobialMatBiofilm	magnesium	
MigsViMicrobialMatBiofilm	mean_frict_vel	
MigsViMicrobialMatBiofilm	mean_peak_frict_vel	
MigsViMicrobialMatBiofilm	methane	
MigsViMicrobialMatBiofilm	misc_param	
MigsViMicrobialMatBiofilm	n_alkanes	
MigsViMicrobialMatBiofilm	neg_cont_type	
MigsViMicrobialMatBiofilm	nitrate	
MigsViMicrobialMatBiofilm	nitrite	
MigsViMicrobialMatBiofilm	nitro	
MigsViMicrobialMatBiofilm	nucl_acid_amp	
MigsViMicrobialMatBiofilm	nucl_acid_ext	
MigsViMicrobialMatBiofilm	num_replicons	
MigsViMicrobialMatBiofilm	number_contig	
MigsViMicrobialMatBiofilm	org_carb	
MigsViMicrobialMatBiofilm	org_matter	
MigsViMicrobialMatBiofilm	org_nitro	
MigsViMicrobialMatBiofilm	organism_count	
MigsViMicrobialMatBiofilm	oxy_stat_samp	
MigsViMicrobialMatBiofilm	part_org_carb	
