biosampleGoldId	addDate	altitudeInMeters	altitudeInMeters2	biosampleName	dateCollected	depthInMeters	depthInMeters2	description	ecosystem	ecosystemCategory	ecosystemPathId	ecosystemSubtype	ecosystemType	elevationInMeters	elevationInMeters2	envoBroadScale.id	envoBroadScale.id.canonical_curie	envoBroadScale.id.canonical_label	envoBroadScale.id.obsolete	envoBroadScale.label	envoLocalScale.id	envoLocalScale.id.canonical_curie	envoLocalScale.id.canonical_label	envoLocalScale.id.obsolete	envoLocalScale.label	envoMedium.id	envoMedium.label	geoLocation	geographicLocation	habitat	hostDiseases	hostGender	hostName	hostNcbiTaxid	isoCountry	latitude	longhurst	longitude	mixsPackage	modDate	ncbiTaxId	ncbiTaxName	nitrateConcentration	oxygenConcentration	ph	pressure	salinity	salinityConcentration	sampleBodySite	sampleBodySubsite	sampleCollectionSite	sampleCollectionTemperature	specificEcosystem	subsurfaceDepthInMeters	subsurfaceDepthInMeters2	visitNum
Gb0315528	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative6.P1				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315529	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative6.P2				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315530	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative6.P3				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315531	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative6.P4				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315532	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative6.P5				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315533	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative7.P1				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315534	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative7.P2				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315535	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative7.P3				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315536	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative7.P4				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315537	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative7.P5				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315538	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative8.P1				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315539	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative8.P5				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315540	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative9.P1				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315541	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative1.P6				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315542	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative1.P7				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315543	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative1.P8				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315544	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative1.P9				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315545	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative2.P6				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315546	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative2.P7				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315547	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative2.P8				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315548	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative2.P9				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315549	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative3.P6				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
Gb0315550	2022-04-01			Sterile water microbial communities from research facility in San Diego, CA, USA - 13114.Negative3.P7				Sterile water microbial communities from research facility in San Diego, CA, USA	Engineered	Industrial production	6222	Lab-grade water	Chemical products			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_00000469	ENVO:00000469	research facility	False	research facility	ENVO_00005791	sterile water	USA: CA, San Diego	USA: CA, San Diego	Sterile water					USA	32.5		-117.25		2025-01-29	256318	metagenome									sterile water		Unclassified			
