accession	attribute_name	harmonized_name	display_name	content
SAMEA7723677	ENA-CHECKLIST			ERC000011
SAMEA7723677	External Id			SAMEA7723677
SAMEA7723677	INSDC center alias			UCSDMI
SAMEA7723677	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7723677	INSDC first public			2020-12-17T04:08:04Z
SAMEA7723677	INSDC last update			2020-12-15T23:55:53Z
SAMEA7723677	INSDC status			public
SAMEA7723677	Submitter Id			qiita_sid_13114:13114.pinto.63.s006
SAMEA7723677	alpha_shotgun_woltka_faithspd			53.84066956541028
SAMEA7723677	alpha_shotgun_woltka_min10k_faithspd			53.84066956541028
SAMEA7723677	alpha_shotgun_woltka_min10k_richness			256.0
SAMEA7723677	alpha_shotgun_woltka_min10k_shannon			4.443195393105741
SAMEA7723677	alpha_shotgun_woltka_min3450_faithspd			44.92406908
SAMEA7723677	alpha_shotgun_woltka_min3450_richness			206.0
SAMEA7723677	alpha_shotgun_woltka_min3450_shannon			4.7561241160000005
SAMEA7723677	alpha_shotgun_woltka_rar10k_faithspd			53.31045322706451
SAMEA7723677	alpha_shotgun_woltka_rar10k_richness			250.0
SAMEA7723677	alpha_shotgun_woltka_rar10k_shannon			4.438459464195804
SAMEA7723677	alpha_shotgun_woltka_rar3450_faithspd			37.75166659
SAMEA7723677	alpha_shotgun_woltka_rar3450_richness			158.0
SAMEA7723677	alpha_shotgun_woltka_rar3450_shannon			4.685785608
SAMEA7723677	alpha_shotgun_woltka_richness			256.0
SAMEA7723677	alpha_shotgun_woltka_shannon			4.443195393105741
SAMEA7723677	barcode_prefix			pinto.63.s006
SAMEA7723677	collection_timestamp			5/22/16 0:00
SAMEA7723677	depth_sample			0.3
SAMEA7723677	elevation	elev	elevation	65
SAMEA7723677	emp500_principal_investigator			Pinto
SAMEA7723677	emp500_study_id			63
SAMEA7723677	emp500_title			Costa Rican leaf-cutter ant and bee material
SAMEA7723677	empo_0			EMP sample
SAMEA7723677	empo_1			Host-associated
SAMEA7723677	empo_2			Plant
SAMEA7723677	empo_3			Plant corpus
SAMEA7723677	env biome	env_broad_scale	broad-scale environmental context	tropical broadleaf forest biome
SAMEA7723677	env feature	env_local_scale	local-scale environmental context	insecta-associated habitat
SAMEA7723677	env package	env_package	environmental package	host-associated
SAMEA7723677	env_material	env_medium	environmental medium	organic material
SAMEA7723677	environmental_package	env_package	environmental package	host-associated
SAMEA7723677	gcms_analysis_batch			note applicable
SAMEA7723677	gcms_run_location			UCSD
SAMEA7723677	gcms_sample_name			EMP_Feces_pinto_63_s006_a03_M_333
SAMEA7723677	gcms_sequence			333
SAMEA7723677	geo loc name	geo_loc_name	geographic location	Costa Rica:Puerto Viejo,La Selva Biological Station
SAMEA7723677	host common name	host_common_name	host common name	zompopas
SAMEA7723677	host sex	host_sex	host sex	female
SAMEA7723677	host subject id	host_subject_id	host subject id	gardenbotton.3
SAMEA7723677	host taxid	host_taxid	host taxonomy ID	12957
SAMEA7723677	host_substrate	host_substrate	host substrate	leaf material
SAMEA7723677	investigation type	investigation_type	investigation type	metagenome
SAMEA7723677	latitude			10.43801
SAMEA7723677	lcms_batch			4.00
SAMEA7723677	lcms_extraction_protocol			Bulk_201901_UCSD
SAMEA7723677	lcms_position			4C6
SAMEA7723677	lcms_replicate			no
SAMEA7723677	lcms_sample_name_cmn			4C6_3_75_pinto-63-s006-a04
SAMEA7723677	lcms_sample_name_fbmn			4C6_3_75_pinto-63-s006-a04.mzML
SAMEA7723677	lcms_sample_type			Sample
SAMEA7723677	lcms_sample_type_sub			Bulk
SAMEA7723677	longitude			-84.01149
SAMEA7723677	original sample id			Pinto63.gardenbotton.3
SAMEA7723677	physical_specimen_location			UCSD Knight Lab Freezer I
SAMEA7723677	physical_specimen_remaining			TRUE
SAMEA7723677	project name	project_name	project name	Pinto insects from Costa Rica: bees, leaf-cutter ants
SAMEA7723677	read_count_shotgun_r1			12756952.0
SAMEA7723677	read_count_shotgun_rep200			96733.0
SAMEA7723677	read_count_shotgun_woltka_uniq			10424.0
SAMEA7723677	samp_store_temp	samp_store_temp	sample storage temperature	-80
SAMEA7723677	sample name	sample_name	sample name	qiita_sid_13114:13114.pinto.63.s006
SAMEA7723677	sample type	sample_type	sample type	fungus garden
SAMEA7723677	sample_name_original			Pinto63.gardenbotton.3
SAMEA7723677	sample_name_plus_plate			7.Pinto63.gardenbotton.3
SAMEA7723677	sampling method			bulk
SAMEA7723677	songbird_train_empo_3			Test
SAMEA7723677	study_sample_number			6
SAMEA7723677	tier			1
SAMEA7723678	ENA first public			2020-12-17
SAMEA7723678	ENA last update			2020-12-15
SAMEA7723678	ENA-CHECKLIST			ERC000011
SAMEA7723678	External Id			SAMEA7723678
SAMEA7723678	INSDC center alias			UCSDMI
SAMEA7723678	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7723678	INSDC first public			2020-12-17T04:08:04Z
SAMEA7723678	INSDC last update			2020-12-15T23:55:53Z
SAMEA7723678	INSDC status			public
SAMEA7723678	Submitter Id			qiita_sid_13114:13114.pinto.63.s009
SAMEA7723678	alpha_shotgun_woltka_faithspd			199.42525148988582
SAMEA7723678	alpha_shotgun_woltka_min10k_faithspd			199.42525148988582
SAMEA7723678	alpha_shotgun_woltka_min10k_richness			1670.0
SAMEA7723678	alpha_shotgun_woltka_min10k_shannon			6.100402573066251
SAMEA7723678	alpha_shotgun_woltka_min3450_faithspd			128.3041033
SAMEA7723678	alpha_shotgun_woltka_min3450_richness			1025.0
SAMEA7723678	alpha_shotgun_woltka_min3450_shannon			5.37970941
SAMEA7723678	alpha_shotgun_woltka_rar10k_faithspd			85.92611338551069
SAMEA7723678	alpha_shotgun_woltka_rar10k_richness			656.0
SAMEA7723678	alpha_shotgun_woltka_rar10k_shannon			6.047464499395608
SAMEA7723678	alpha_shotgun_woltka_rar3450_faithspd			42.27914638
SAMEA7723678	alpha_shotgun_woltka_rar3450_richness			278.0
SAMEA7723678	alpha_shotgun_woltka_rar3450_shannon			5.188411656
SAMEA7723678	alpha_shotgun_woltka_richness			1670.0
SAMEA7723678	alpha_shotgun_woltka_shannon			6.100402573066251
SAMEA7723678	barcode_prefix			pinto.63.s009
SAMEA7723678	collection_timestamp			5/26/16 0:00
SAMEA7723678	depth_sample			0
SAMEA7723678	elevation	elev	elevation	29
SAMEA7723678	emp500_principal_investigator			Pinto
SAMEA7723678	emp500_study_id			63
SAMEA7723678	emp500_title			Costa Rican leaf-cutter ant and bee material
SAMEA7723678	empo_0			EMP sample
SAMEA7723678	empo_1			Host-associated
SAMEA7723678	empo_2			Plant
SAMEA7723678	empo_3			Plant corpus
SAMEA7723678	env biome	env_broad_scale	broad-scale environmental context	tropical broadleaf forest biome
SAMEA7723678	env feature	env_local_scale	local-scale environmental context	insecta-associated habitat
SAMEA7723678	env package	env_package	environmental package	host-associated
SAMEA7723678	env_material	env_medium	environmental medium	organic material
SAMEA7723678	environmental_package	env_package	environmental package	host-associated
SAMEA7723678	gcms_analysis_batch			note applicable
SAMEA7723678	gcms_run_location			UCSD
SAMEA7723678	gcms_sample_name			EMP_Feces_pinto_63_s009_a03_M_336
SAMEA7723678	gcms_sequence			336
SAMEA7723678	geo loc name	geo_loc_name	geographic location	Costa Rica:Carara National Park
SAMEA7723678	host common name	host_common_name	host common name	zompopas
SAMEA7723678	host sex	host_sex	host sex	female
SAMEA7723678	host subject id	host_subject_id	host subject id	toprefusedump.4
SAMEA7723678	host taxid	host_taxid	host taxonomy ID	520822
SAMEA7723678	host_substrate	host_substrate	host substrate	leaf material
SAMEA7723678	investigation type	investigation_type	investigation type	metagenome
SAMEA7723678	latitude			9.77872
SAMEA7723678	lcms_batch			4.00
SAMEA7723678	lcms_extraction_protocol			Bulk_201901_UCSD
SAMEA7723678	lcms_position			4C7
SAMEA7723678	lcms_replicate			no
SAMEA7723678	lcms_sample_name_cmn			4C7_3_80_pinto-63-s009-a04
SAMEA7723678	lcms_sample_name_fbmn			4C7_3_80_pinto-63-s009-a04.mzML
SAMEA7723678	lcms_sample_type			Sample
SAMEA7723678	lcms_sample_type_sub			Bulk
SAMEA7723678	longitude			-84.60623
SAMEA7723678	original sample id			Pinto63.toprefusedump.4
SAMEA7723678	physical_specimen_location			UCSD Knight Lab Freezer I
SAMEA7723678	physical_specimen_remaining			TRUE
SAMEA7723678	project name	project_name	project name	Pinto insects from Costa Rica: bees, leaf-cutter ants
SAMEA7723678	read_count_shotgun_r1			11140681.0
SAMEA7723678	read_count_shotgun_rep200			670562.0
SAMEA7723678	read_count_shotgun_woltka_uniq			205955.0
SAMEA7723678	samp_store_temp	samp_store_temp	sample storage temperature	-80
SAMEA7723678	sample name	sample_name	sample name	qiita_sid_13114:13114.pinto.63.s009
SAMEA7723678	sample type	sample_type	sample type	fungus garden dump
SAMEA7723678	sample_name_original			Pinto63.toprefusedump.4
SAMEA7723678	sample_name_plus_plate			7.Pinto63.toprefusedump.4
SAMEA7723678	sampling method			bulk
SAMEA7723678	songbird_train_empo_3			Test
SAMEA7723678	study_sample_number			9
SAMEA7723678	tier			1
SAMEA7723679	ENA first public			2020-12-17
SAMEA7723679	ENA last update			2020-12-15
SAMEA7723679	ENA-CHECKLIST			ERC000011
SAMEA7723679	External Id			SAMEA7723679
SAMEA7723679	INSDC center alias			UCSDMI
SAMEA7723679	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7723679	INSDC first public			2020-12-17T04:08:04Z
SAMEA7723679	INSDC last update			2020-12-15T23:55:53Z
SAMEA7723679	INSDC status			public
SAMEA7723679	Submitter Id			qiita_sid_13114:13114.pinto.63.s017
SAMEA7723679	alpha_shotgun_woltka_faithspd			182.60555248852503
SAMEA7723679	alpha_shotgun_woltka_min10k_faithspd			182.4208375528051
SAMEA7723679	alpha_shotgun_woltka_min10k_richness			1392.0
SAMEA7723679	alpha_shotgun_woltka_min10k_shannon			4.912079558998122
SAMEA7723679	alpha_shotgun_woltka_min3450_faithspd			128.36585459999998
SAMEA7723679	alpha_shotgun_woltka_min3450_richness			962.0
SAMEA7723679	alpha_shotgun_woltka_min3450_shannon			4.528153435
SAMEA7723679	alpha_shotgun_woltka_rar10k_faithspd			87.52027308242941
SAMEA7723679	alpha_shotgun_woltka_rar10k_richness			585.0
SAMEA7723679	alpha_shotgun_woltka_rar10k_shannon			4.8466216126002974
SAMEA7723679	alpha_shotgun_woltka_rar3450_faithspd			52.32686265
SAMEA7723679	alpha_shotgun_woltka_rar3450_richness			305.0
SAMEA7723679	alpha_shotgun_woltka_rar3450_shannon			4.473462023
SAMEA7723679	alpha_shotgun_woltka_richness			1393.0
SAMEA7723679	alpha_shotgun_woltka_shannon			4.912357436800106
SAMEA7723679	barcode_prefix			pinto.63.s017
SAMEA7723679	collection_timestamp			5/26/16 0:00
SAMEA7723679	depth_sample			0
SAMEA7723679	elevation	elev	elevation	42
SAMEA7723679	emp500_principal_investigator			Pinto
SAMEA7723679	emp500_study_id			63
SAMEA7723679	emp500_title			Costa Rican leaf-cutter ant and bee material
SAMEA7723679	empo_0			EMP sample
SAMEA7723679	empo_1			Host-associated
SAMEA7723679	empo_2			Plant
SAMEA7723679	empo_3			Plant corpus
SAMEA7723679	env biome	env_broad_scale	broad-scale environmental context	tropical broadleaf forest biome
SAMEA7723679	env feature	env_local_scale	local-scale environmental context	insecta-associated habitat
SAMEA7723679	env package	env_package	environmental package	host-associated
SAMEA7723679	env_material	env_medium	environmental medium	organic material
SAMEA7723679	environmental_package	env_package	environmental package	host-associated
SAMEA7723679	geo loc name	geo_loc_name	geographic location	Costa Rica:Carara National Park
SAMEA7723679	host common name	host_common_name	host common name	zompopas
SAMEA7723679	host sex	host_sex	host sex	female
SAMEA7723679	host subject id	host_subject_id	host subject id	toprefusedump.6
SAMEA7723679	host taxid	host_taxid	host taxonomy ID	520822
SAMEA7723679	host_substrate	host_substrate	host substrate	leaf material
SAMEA7723679	investigation type	investigation_type	investigation type	metagenome
SAMEA7723679	latitude			9.77981
SAMEA7723679	lcms_batch			4.00
SAMEA7723679	lcms_extraction_protocol			Bulk_201901_UCSD
SAMEA7723679	lcms_position			4B3
SAMEA7723679	lcms_replicate			no
SAMEA7723679	lcms_sample_name_cmn			4B3_2_65_pinto-63-s017-a03
SAMEA7723679	lcms_sample_name_fbmn			4B3_2_65_pinto-63-s017-a03.mzML
SAMEA7723679	lcms_sample_type			Sample
SAMEA7723679	lcms_sample_type_sub			Bulk
SAMEA7723679	longitude			-84.60628
SAMEA7723679	original sample id			Pinto63.toprefusedump.6
SAMEA7723679	physical_specimen_location			UCSD Knight Lab Freezer I
SAMEA7723679	physical_specimen_remaining			TRUE
SAMEA7723679	project name	project_name	project name	Pinto insects from Costa Rica: bees, leaf-cutter ants
SAMEA7723679	read_count_shotgun_r1			13747978.0
SAMEA7723679	read_count_shotgun_rep200			696184.0
SAMEA7723679	read_count_shotgun_woltka_uniq			257359.0
SAMEA7723679	samp_store_temp	samp_store_temp	sample storage temperature	-80
SAMEA7723679	sample name	sample_name	sample name	qiita_sid_13114:13114.pinto.63.s017
SAMEA7723679	sample type	sample_type	sample type	fungus garden dump
SAMEA7723679	sample_name_original			Pinto63.toprefusedump.6
SAMEA7723679	sample_name_plus_plate			7.Pinto63.toprefusedump.6
SAMEA7723679	sampling method			bulk
SAMEA7723679	songbird_train_empo_3			Test
SAMEA7723679	study_sample_number			17
SAMEA7723679	tier			2
SAMEA7723680	ENA first public			2020-12-17
SAMEA7723680	ENA last update			2020-12-15
SAMEA7723680	ENA-CHECKLIST			ERC000011
SAMEA7723680	External Id			SAMEA7723680
SAMEA7723680	INSDC center alias			UCSDMI
SAMEA7723680	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7723680	INSDC first public			2020-12-17T04:08:04Z
SAMEA7723680	INSDC last update			2020-12-15T23:55:53Z
SAMEA7723680	INSDC status			public
SAMEA7723680	Submitter Id			qiita_sid_13114:13114.pinto.63.s025
SAMEA7723680	alpha_shotgun_woltka_faithspd			209.48240530579827
SAMEA7723680	alpha_shotgun_woltka_min10k_faithspd			209.48240530579827
SAMEA7723680	alpha_shotgun_woltka_min10k_richness			1761.0
SAMEA7723680	alpha_shotgun_woltka_min10k_shannon			6.509310842682053
SAMEA7723680	alpha_shotgun_woltka_min3450_faithspd			136.49083080000003
SAMEA7723680	alpha_shotgun_woltka_min3450_richness			1139.0
SAMEA7723680	alpha_shotgun_woltka_min3450_shannon			6.838464137999999
SAMEA7723680	alpha_shotgun_woltka_rar10k_faithspd			101.47993746234509
SAMEA7723680	alpha_shotgun_woltka_rar10k_richness			765.0
SAMEA7723680	alpha_shotgun_woltka_rar10k_shannon			6.418123178158464
SAMEA7723680	alpha_shotgun_woltka_rar3450_faithspd			61.03027982
SAMEA7723680	alpha_shotgun_woltka_rar3450_richness			469.0
SAMEA7723680	alpha_shotgun_woltka_rar3450_shannon			6.730345822
SAMEA7723680	alpha_shotgun_woltka_richness			1761.0
SAMEA7723680	alpha_shotgun_woltka_shannon			6.509310842682053
SAMEA7723680	barcode_prefix			pinto.63.s025
SAMEA7723680	collection_timestamp			5/21/16 0:00
SAMEA7723680	depth_sample			0
SAMEA7723680	elevation	elev	elevation	75
SAMEA7723680	emp500_principal_investigator			Pinto
SAMEA7723680	emp500_study_id			63
SAMEA7723680	emp500_title			Costa Rican leaf-cutter ant and bee material
SAMEA7723680	empo_0			EMP sample
SAMEA7723680	empo_1			Host-associated
SAMEA7723680	empo_2			Plant
SAMEA7723680	empo_3			Plant corpus
SAMEA7723680	env biome	env_broad_scale	broad-scale environmental context	tropical broadleaf forest biome
SAMEA7723680	env feature	env_local_scale	local-scale environmental context	insecta-associated habitat
SAMEA7723680	env package	env_package	environmental package	host-associated
SAMEA7723680	env_material	env_medium	environmental medium	organic material
SAMEA7723680	environmental_package	env_package	environmental package	host-associated
SAMEA7723680	gcms_analysis_batch			note applicable
SAMEA7723680	gcms_run_location			UCSD
SAMEA7723680	gcms_sample_name			EMP_Feces_pinto_63_s025_a03_M_346
SAMEA7723680	gcms_sequence			346
SAMEA7723680	geo loc name	geo_loc_name	geographic location	Costa Rica:Puerto Viejo,La Selva Biological Station
SAMEA7723680	host common name	host_common_name	host common name	Mariaseca
SAMEA7723680	host sex	host_sex	host sex	female
SAMEA7723680	host subject id	host_subject_id	host subject id	garbagepellets.12
SAMEA7723680	host taxid	host_taxid	host taxonomy ID	166442
SAMEA7723680	host_substrate	host_substrate	host substrate	wooden boxes
SAMEA7723680	investigation type	investigation_type	investigation type	metagenome
SAMEA7723680	latitude			10.4303
SAMEA7723680	lcms_batch			4.00
SAMEA7723680	lcms_extraction_protocol			Bulk_201901_UCSD
SAMEA7723680	lcms_position			4A10
SAMEA7723680	lcms_replicate			no
SAMEA7723680	lcms_sample_name_cmn			4A10_2_46_pinto-63-s025-a04
SAMEA7723680	lcms_sample_name_fbmn			4A10_2_46_pinto-63-s025-a04.mzML
SAMEA7723680	lcms_sample_type			Sample
SAMEA7723680	lcms_sample_type_sub			Bulk
SAMEA7723680	longitude			-84.01122
SAMEA7723680	original sample id			Pinto63.garbagepellets.12
SAMEA7723680	physical_specimen_location			UCSD Knight Lab Freezer I
SAMEA7723680	physical_specimen_remaining			TRUE
SAMEA7723680	project name	project_name	project name	Pinto insects from Costa Rica: bees, leaf-cutter ants
SAMEA7723680	read_count_shotgun_r1			9003199.0
SAMEA7723680	read_count_shotgun_rep200			548205.0
SAMEA7723680	read_count_shotgun_woltka_uniq			214694.0
SAMEA7723680	samp_store_temp	samp_store_temp	sample storage temperature	-80
SAMEA7723680	sample name	sample_name	sample name	qiita_sid_13114:13114.pinto.63.s025
SAMEA7723680	sample type	sample_type	sample type	garbage pellets
SAMEA7723680	sample_name_original			Pinto63.garbagepellets.12
SAMEA7723680	sample_name_plus_plate			6.Pinto63.garbagepellets.12
SAMEA7723680	sampling method			bulk
SAMEA7723680	songbird_train_empo_3			Train
SAMEA7723680	study_sample_number			25
SAMEA7723680	tier			1
SAMEA7723681	ENA first public			2020-12-17
SAMEA7723681	ENA last update			2020-12-15
SAMEA7723681	ENA-CHECKLIST			ERC000011
SAMEA7723681	External Id			SAMEA7723681
SAMEA7723681	INSDC center alias			UCSDMI
SAMEA7723681	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7723681	INSDC first public			2020-12-17T04:08:04Z
SAMEA7723681	INSDC last update			2020-12-15T23:55:53Z
SAMEA7723681	INSDC status			public
SAMEA7723681	Submitter Id			qiita_sid_13114:13114.pinto.63.s027
SAMEA7723681	alpha_shotgun_woltka_faithspd			13.624550048444688
SAMEA7723681	alpha_shotgun_woltka_min3450_faithspd			9.619566977
SAMEA7723681	alpha_shotgun_woltka_min3450_richness			16.0
SAMEA7723681	alpha_shotgun_woltka_min3450_shannon			1.83818184
